model,cümle_1,cümle_2,benzerlik_skoru
lemmatized_model_2.model,Görevli memura karşı koyan kişi cezalandırılır.,Görevle ilgili sırrı açıklayan memur cezalandırılır.,0.9998622
lemmatized_model_2.model,Görevli memura karşı koyan kişi cezalandırılır.,Görevli memura itaatsizlik eden kişi cezalandırılır.,0.9997767
lemmatized_model_2.model,Görevli memura karşı koyan kişi cezalandırılır.,Görevli memurun görevini yapmasını engelleyen kişi cezalandırılır.,0.99975014
lemmatized_model_2.model,Kadınların aldatılarak fuhşa zorlanması cezalandırılır.,Adli sicil kaydını usulsüz silen kişi cezalandırılır.,0.9997695
lemmatized_model_2.model,Kadınların aldatılarak fuhşa zorlanması cezalandırılır.,Cinayete azmettiren cezalandırılır.,0.99974126
lemmatized_model_2.model,Kadınların aldatılarak fuhşa zorlanması cezalandırılır.,Suçluyu kayıran kişi cezalandırılır.,0.99960345
lemmatized_model_2.model,Fuhuşa teşvik ve aracılık suçu tanımlanır.,İhaleye fesat karıştırmak suçu açıkça tanımlanır.,0.99963987
lemmatized_model_2.model,Fuhuşa teşvik ve aracılık suçu tanımlanır.,Mühür kırma suçunu işleyen kişi cezalandırılır.,0.9995357
lemmatized_model_2.model,Fuhuşa teşvik ve aracılık suçu tanımlanır.,İmar kirliliğine neden olan kişi cezalandırılır.,0.99951
lemmatized_model_2.model,Yaralama sonucunda ölüm gerçekleşirse ağır ceza verilir.,Neticesi sebebiyle ağırlaşmış yaralama durumunda ceza artırılır.,0.99956346
lemmatized_model_2.model,Yaralama sonucunda ölüm gerçekleşirse ağır ceza verilir.,Suçun tasarlanarak işlenmesi durumunda ceza artar.,0.9994941
lemmatized_model_2.model,Yaralama sonucunda ölüm gerçekleşirse ağır ceza verilir.,Yağma suçunun silahla ve yaralama ile işlenmesi ağır cezayı gerektirir.,0.9994828
lemmatized_model_2.model,Yaralamanın ölüme neden olması durumunda ceza artırılır.,Taksirle yaralama suçu kapsamında ceza uygulanır.,0.9995025
lemmatized_model_2.model,Yaralamanın ölüme neden olması durumunda ceza artırılır.,Neticesi sebebiyle ağırlaşmış yaralama suçu tanımlanır.,0.9993851
lemmatized_model_2.model,Yaralamanın ölüme neden olması durumunda ceza artırılır.,Suçun tasarlanarak işlenmesi durumunda ceza artar.,0.999175
lemmatized_model_2.model,Görevi sırasında rüşvet alan zabıta cezalandırılır.,Görev sırasında yetkisini aşan asker cezalandırılır.,0.9998724
lemmatized_model_2.model,Görevi sırasında rüşvet alan zabıta cezalandırılır.,Görevle ilgili sırrı açıklayan memur cezalandırılır.,0.9997335
lemmatized_model_2.model,Görevi sırasında rüşvet alan zabıta cezalandırılır.,Rüşveti kabul eden kamu görevlisi cezalandırılır.,0.9997009
lemmatized_model_2.model,Rüşvet suçu görevde olan herkes için geçerlidir.,Kamu görevlisine direnme suçunu işleyen kişi cezalandırılır.,0.99947536
lemmatized_model_2.model,Rüşvet suçu görevde olan herkes için geçerlidir.,Aile içi kötü muamele suçu tanımlanır.,0.99945134
lemmatized_model_2.model,Rüşvet suçu görevde olan herkes için geçerlidir.,Fuhuşa teşvik ve aracılık suçu tanımlanır.,0.9994403
