model,cümle_1,cümle_2,benzerlik_skoru
lemmatized_model_6.model,Görevli memura itaatsizlik eden kişi cezalandırılır.,Görevli memura karşı koyan kişi cezalandırılır.,0.98155844
lemmatized_model_6.model,Görevli memura karşı koyan kişi cezalandırılır.,Görevle ilgili sırrı açıklayan memur cezalandırılır.,0.99482495
lemmatized_model_6.model,Görevli memura karşı koyan kişi cezalandırılır.,Görev sırasında yetkisini aşan asker cezalandırılır.,0.985981
lemmatized_model_6.model,Görevli memura karşı koyan kişi cezalandırılır.,Bürokrasiye karşı direnen vatandaş cezalandırılır.,0.9844495
lemmatized_model_6.model,Kadınların aldatılarak fuhşa zorlanması cezalandırılır.,Adli sicil kaydını usulsüz silen kişi cezalandırılır.,0.9831836
lemmatized_model_6.model,Kadınların aldatılarak fuhşa zorlanması cezalandırılır.,Cinayete azmettiren cezalandırılır.,0.97469735
lemmatized_model_6.model,Kadınların aldatılarak fuhşa zorlanması cezalandırılır.,Hileli davranışlarla bir kimseyi aldatarak kendisine veya başkasına yarar sağlayan kişi dolandırıcılık suçunu işlemiş olur.,0.96666473
lemmatized_model_6.model,Fuhuşa teşvik ve aracılık suçu tanımlanır.,İhaleye fesat karıştırmak suçu açıkça tanımlanır.,0.976674
lemmatized_model_6.model,Fuhuşa teşvik ve aracılık suçu tanımlanır.,Mühür kırma suçunu işleyen kişi cezalandırılır.,0.9760869
lemmatized_model_6.model,Fuhuşa teşvik ve aracılık suçu tanımlanır.,İmar kirliliğine neden olan kişi cezalandırılır.,0.9741046
lemmatized_model_6.model,Yaralama sonucunda ölüm gerçekleşirse ağır ceza verilir.,Zimmetine para geçiren memur ağır hapis cezası ile cezalandırılır.,0.9773032
lemmatized_model_6.model,Yaralama sonucunda ölüm gerçekleşirse ağır ceza verilir.,Neticesi sebebiyle ağırlaşmış yaralama durumunda ceza artırılır.,0.9748237
lemmatized_model_6.model,Yaralama sonucunda ölüm gerçekleşirse ağır ceza verilir.,Yağma suçunun silahla ve yaralama ile işlenmesi ağır cezayı gerektirir.,0.9686394
lemmatized_model_6.model,Yaralamanın ölüme neden olması durumunda ceza artırılır.,Taksirle yaralama suçu kapsamında ceza uygulanır.,0.96387035
lemmatized_model_6.model,Yaralamanın ölüme neden olması durumunda ceza artırılır.,Neticesi sebebiyle ağırlaşmış yaralama suçu tanımlanır.,0.9546366
lemmatized_model_6.model,Yaralamanın ölüme neden olması durumunda ceza artırılır.,İmar kirliliğine neden olan kişi cezalandırılır.,0.9432516
lemmatized_model_6.model,Görevi sırasında rüşvet alan zabıta cezalandırılır.,Görev sırasında yetkisini aşan asker cezalandırılır.,0.99613374
lemmatized_model_6.model,Görevi sırasında rüşvet alan zabıta cezalandırılır.,Görevle ilgili sırrı açıklayan memur cezalandırılır.,0.9911205
lemmatized_model_6.model,Görevi sırasında rüşvet alan zabıta cezalandırılır.,Görevli memura karşı koyan kişi cezalandırılır.,0.98438054
lemmatized_model_6.model,Rüşvet suçu görevde olan herkes için geçerlidir.,İmar kirliliğine neden olan kişi cezalandırılır.,0.9662081
lemmatized_model_6.model,Rüşvet suçu görevde olan herkes için geçerlidir.,Fuhuşa teşvik ve aracılık suçu tanımlanır.,0.9638047
lemmatized_model_6.model,Rüşvet suçu görevde olan herkes için geçerlidir.,Aile içi kötü muamele suçu tanımlanır.,0.9602353
