model,cümle_1,cümle_2,benzerlik_skoru
lemmatized_model_7.model,Kadınların aldatılarak fuhşa zorlanması cezalandırılır.,Hileli davranışlarla bir kimseyi aldatarak kendisine veya başkasına yarar sağlayan kişi dolandırıcılık suçunu işlemiş olur.,0.91036946
lemmatized_model_7.model,Kadınların aldatılarak fuhşa zorlanması cezalandırılır.,Adli sicil kaydını usulsüz silen kişi cezalandırılır.,0.8791301
lemmatized_model_7.model,Kadınların aldatılarak fuhşa zorlanması cezalandırılır.,Görevi nedeniyle haksız menfaat sağlayan kişi cezalandırılır.,0.87343764
lemmatized_model_7.model,Fuhuşa teşvik ve aracılık suçu tanımlanır.,Resmi belgede sahtecilik suçunu işleyen kişi cezalandırılır.,0.9267087
lemmatized_model_7.model,Fuhuşa teşvik ve aracılık suçu tanımlanır.,Mühür kırma suçunu işleyen kişi cezalandırılır.,0.92206794
lemmatized_model_7.model,Fuhuşa teşvik ve aracılık suçu tanımlanır.,Resmi mühürde sahtecilik suçu tanımlanmıştır.,0.9090915
lemmatized_model_7.model,Yaralama sonucunda ölüm gerçekleşirse ağır ceza verilir.,Zimmetine para geçiren memur ağır hapis cezası ile cezalandırılır.,0.94074315
lemmatized_model_7.model,Yaralama sonucunda ölüm gerçekleşirse ağır ceza verilir.,Suçun tasarlanarak işlenmesi durumunda ceza artar.,0.9224057
lemmatized_model_7.model,Yaralama sonucunda ölüm gerçekleşirse ağır ceza verilir.,Neticesi sebebiyle ağırlaşmış yaralama durumunda ceza artırılır.,0.91722596
lemmatized_model_7.model,Yaralamanın ölüme neden olması durumunda ceza artırılır.,Neticesi sebebiyle ağırlaşmış yaralama durumunda ceza artırılır.,0.9447834
lemmatized_model_7.model,Yaralamanın ölüme neden olması durumunda ceza artırılır.,Taksirle ölüme neden olma suçu tanımlanır.,0.9323672
lemmatized_model_7.model,Yaralamanın ölüme neden olması durumunda ceza artırılır.,Neticesi sebebiyle ağırlaşmış yaralama suçu tanımlanır.,0.92842346
lemmatized_model_7.model,Görevi sırasında rüşvet alan zabıta cezalandırılır.,Görev sırasında yetkisini aşan asker cezalandırılır.,0.9855263
lemmatized_model_7.model,Görevi sırasında rüşvet alan zabıta cezalandırılır.,Görevle ilgili sırrı açıklayan memur cezalandırılır.,0.96941566
lemmatized_model_7.model,Görevi sırasında rüşvet alan zabıta cezalandırılır.,Görevli memura karşı koyan kişi cezalandırılır.,0.95557946
lemmatized_model_7.model,Rüşvet suçu görevde olan herkes için geçerlidir.,İmar kirliliğine neden olan kişi cezalandırılır.,0.90758294
lemmatized_model_7.model,Rüşvet suçu görevde olan herkes için geçerlidir.,Görevi sırasında rüşvet alan zabıta cezalandırılır.,0.894592
lemmatized_model_7.model,Rüşvet suçu görevde olan herkes için geçerlidir.,Görevi kötüye kullanma suçu kapsamındadır.,0.88387007
