model,cümle_1,cümle_2,benzerlik_skoru
lemmatized_model_4.model,Görevli memura karşı koyan kişi cezalandırılır.,Görevli memurun görevini yapmasını engelleyen kişi cezalandırılır.,0.9996929
lemmatized_model_4.model,Kadınların aldatılarak fuhşa zorlanması cezalandırılır.,Cinayete azmettiren cezalandırılır.,0.99975413
lemmatized_model_4.model,Kadınların aldatılarak fuhşa zorlanması cezalandırılır.,Adli sicil kaydını usulsüz silen kişi cezalandırılır.,0.999737
lemmatized_model_4.model,Kadınların aldatılarak fuhşa zorlanması cezalandırılır.,Suçluyu kayıran kişi cezalandırılır.,0.99958557
lemmatized_model_4.model,Fuhuşa teşvik ve aracılık suçu tanımlanır.,İhaleye fesat karıştırmak suçu açıkça tanımlanır.,0.99956214
lemmatized_model_4.model,Fuhuşa teşvik ve aracılık suçu tanımlanır.,İmar kirliliğine neden olan kişi cezalandırılır.,0.9994897
lemmatized_model_4.model,Fuhuşa teşvik ve aracılık suçu tanımlanır.,Resmi belgede sahtecilik suçunu işleyen kişi cezalandırılır.,0.99941254
lemmatized_model_4.model,Yaralama sonucunda ölüm gerçekleşirse ağır ceza verilir.,Neticesi sebebiyle ağırlaşmış yaralama durumunda ceza artırılır.,0.99941665
lemmatized_model_4.model,Yaralama sonucunda ölüm gerçekleşirse ağır ceza verilir.,Suçun tasarlanarak işlenmesi durumunda ceza artar.,0.9994118
lemmatized_model_4.model,Yaralama sonucunda ölüm gerçekleşirse ağır ceza verilir.,Yağma suçunun silahla ve yaralama ile işlenmesi ağır cezayı gerektirir.,0.999257
lemmatized_model_4.model,Yaralamanın ölüme neden olması durumunda ceza artırılır.,Taksirle yaralama suçu kapsamında ceza uygulanır.,0.9994184
lemmatized_model_4.model,Yaralamanın ölüme neden olması durumunda ceza artırılır.,Neticesi sebebiyle ağırlaşmış yaralama suçu tanımlanır.,0.99935025
lemmatized_model_4.model,Yaralamanın ölüme neden olması durumunda ceza artırılır.,Suçun tasarlanarak işlenmesi durumunda ceza artar.,0.9989634
lemmatized_model_4.model,Görevi sırasında rüşvet alan zabıta cezalandırılır.,Görev sırasında yetkisini aşan asker cezalandırılır.,0.9998692
lemmatized_model_4.model,Görevi sırasında rüşvet alan zabıta cezalandırılır.,Görevle ilgili sırrı açıklayan memur cezalandırılır.,0.9997239
lemmatized_model_4.model,Görevi sırasında rüşvet alan zabıta cezalandırılır.,Görevli memura karşı koyan kişi cezalandırılır.,0.99965787
lemmatized_model_4.model,Rüşvet suçu görevde olan herkes için geçerlidir.,Kamu görevlisine direnme suçunu işleyen kişi cezalandırılır.,0.9993221
lemmatized_model_4.model,Rüşvet suçu görevde olan herkes için geçerlidir.,Fuhuşa teşvik ve aracılık suçu tanımlanır.,0.99929935
lemmatized_model_4.model,Rüşvet suçu görevde olan herkes için geçerlidir.,Aile içi kötü muamele suçu tanımlanır.,0.9992519
