model,cümle_1,cümle_2,benzerlik_skoru
lemmatized_model_1.model,Kadınların aldatılarak fuhşa zorlanması cezalandırılır.,Cinayete azmettiren cezalandırılır.,0.9992337
lemmatized_model_1.model,Kadınların aldatılarak fuhşa zorlanması cezalandırılır.,Adli sicil kaydını usulsüz silen kişi cezalandırılır.,0.9990268
lemmatized_model_1.model,Kadınların aldatılarak fuhşa zorlanması cezalandırılır.,"Azmettiren, asli fail gibi cezalandırılır.",0.99878806
lemmatized_model_1.model,Fuhuşa teşvik ve aracılık suçu tanımlanır.,İhaleye fesat karıştırmak suçu açıkça tanımlanır.,0.998425
lemmatized_model_1.model,Fuhuşa teşvik ve aracılık suçu tanımlanır.,Kadınların aldatılarak fuhşa zorlanması cezalandırılır.,0.99842453
lemmatized_model_1.model,Fuhuşa teşvik ve aracılık suçu tanımlanır.,Aile içi kötü muamele suçu tanımlanır.,0.99840534
lemmatized_model_1.model,Yaralama sonucunda ölüm gerçekleşirse ağır ceza verilir.,Suçun tasarlanarak işlenmesi durumunda ceza artar.,0.99853224
lemmatized_model_1.model,Yaralama sonucunda ölüm gerçekleşirse ağır ceza verilir.,Rüşvet alma veya verme fiilinde bulunan kişiler hapis cezası ile cezalandırılır.,0.998479
lemmatized_model_1.model,Yaralama sonucunda ölüm gerçekleşirse ağır ceza verilir.,Neticesi sebebiyle ağırlaşmış yaralama durumunda ceza artırılır.,0.9984087
lemmatized_model_1.model,Yaralamanın ölüme neden olması durumunda ceza artırılır.,Neticesi sebebiyle ağırlaşmış yaralama suçu tanımlanır.,0.9978976
lemmatized_model_1.model,Yaralamanın ölüme neden olması durumunda ceza artırılır.,Taksirle yaralama suçu kapsamında ceza uygulanır.,0.9976468
lemmatized_model_1.model,Yaralamanın ölüme neden olması durumunda ceza artırılır.,Taksirle insan yaralayan kişi cezalandırılır.,0.9973336
lemmatized_model_1.model,Görevi sırasında rüşvet alan zabıta cezalandırılır.,Görev sırasında yetkisini aşan asker cezalandırılır.,0.9995475
lemmatized_model_1.model,Görevi sırasında rüşvet alan zabıta cezalandırılır.,Görevle ilgili sırrı açıklayan memur cezalandırılır.,0.9991736
lemmatized_model_1.model,Görevi sırasında rüşvet alan zabıta cezalandırılır.,Rüşveti kabul eden kamu görevlisi cezalandırılır.,0.9990824
lemmatized_model_1.model,Rüşvet suçu görevde olan herkes için geçerlidir.,Kamu görevlisine direnme suçunu işleyen kişi cezalandırılır.,0.9984542
lemmatized_model_1.model,Rüşvet suçu görevde olan herkes için geçerlidir.,Aile içi kötü muamele suçu tanımlanır.,0.9984309
lemmatized_model_1.model,Rüşvet suçu görevde olan herkes için geçerlidir.,Kamu hizmetini engelleyen fiil suç sayılır.,0.9984307
